customer_id,synthetic_archetype,age,region,occupation,monthly_income,tenure_months,checking_balance,savings_balance,investment_balance,credit_card_limit,credit_utilization,loan_balance,delinquency_events_12m,has_credit_card,has_savings,has_investments,has_personal_loan,has_insurance,has_mortgage
CLI000171,Digital Multirrelacionado,37,Sudeste,Aposentado,5345.89,93,3763.84,23760.91,21815.31,14223.85,0.3939,18109.05,0,1,1,1,0,1,0
CLI000172,Crédito Intensivo,39,Sudeste,Aposentado,2917.69,1,3548.26,6151.26,5748.04,,0.9422,43164.55,1,1,1,0,1,0,0
CLI000173,Digital Multirrelacionado,39,Sudeste,Autônomo,8288.88,79,12886.67,0.0,29349.9,16425.6,0.4539,43285.08,0,1,0,1,1,1,0
CLI000174,Jovem em Ascensão,26,Sudeste,Assalariado,5609.76,28,3394.41,10501.68,283.08,5356.3,0.7087,5184.03,0,1,1,1,1,1,0
CLI000175,Digital Multirrelacionado,33,Centro-Oeste,Estudante,11205.97,47,11560.67,22826.28,4413.31,16617.91,0.4895,58838.55,0,1,1,1,1,0,0
CLI000176,Alta Renda Investidor,59,Sudeste,Assalariado,21095.4,127,19955.89,69745.77,248553.67,19375.73,0.1838,40980.63,0,1,1,1,0,0,0
CLI000177,Crédito Intensivo,53,Sudeste,Aposentado,7939.5,41,2552.46,1107.31,0.0,18071.3,0.9273,49601.81,0,1,0,0,1,0,0
CLI000178,Jovem em Ascensão,25,Sudeste,Assalariado,6913.72,6,3132.44,12671.75,1437.09,4979.94,0.6554,2842.04,0,1,1,0,0,0,0
CLI000179,Jovem em Ascensão,25,Centro-Oeste,Assalariado,4502.53,15,2633.97,8610.78,9520.66,8357.71,0.4406,12794.9,0,1,1,0,0,1,0
CLI000180,Tradicional Essencial,66,Sudeste,Autônomo,3858.38,176,2939.2,4074.35,3239.42,6463.02,0.1427,5331.26,0,0,1,1,0,1,0
CLI000181,Jovem em Ascensão,23,Nordeste,Estudante,2113.36,18,2301.92,,14326.75,5472.87,0.3388,0.0,0,1,1,0,0,0,0
CLI000182,Jovem em Ascensão,21,Centro-Oeste,Autônomo,3904.33,54,4371.13,5183.62,22594.18,4512.06,0.6464,0.0,0,1,0,0,0,0,0
CLI000183,Crédito Intensivo,27,Sudeste,Assalariado,5511.64,72,2908.25,5953.09,1060.3,9360.7,0.714,49259.65,0,1,1,0,1,0,0
CLI000184,Digital Multirrelacionado,33,Sudeste,Aposentado,8384.06,95,4524.46,6514.27,20124.8,11320.82,0.3236,18553.77,0,1,1,0,0,1,1
CLI000185,Tradicional Essencial,53,Sudeste,Assalariado,2586.8,187,9918.07,7238.59,0.0,2225.07,0.5334,27456.66,0,0,1,0,0,1,1
CLI000186,Tradicional Essencial,50,Sudeste,Assalariado,3478.81,63,1445.42,10288.68,0.0,4934.46,0.2154,4670.41,0,0,1,1,0,1,1
CLI000187,Digital Multirrelacionado,28,Norte,Assalariado,4409.33,81,1514.41,11506.16,6451.17,12250.73,0.5413,25505.89,0,1,1,1,1,0,0
CLI000188,Alta Renda Investidor,49,Sul,Assalariado,23178.79,149,25450.08,0.0,50527.96,11449.9,0.3186,56210.01,0,1,1,1,0,1,0
CLI000189,Tradicional Essencial,51,Sul,Assalariado,3167.39,143,1059.6,8187.43,0.0,7855.02,0.3516,23725.19,1,1,1,0,0,0,0
CLI000190,Digital Multirrelacionado,23,Sudeste,Empresário,5843.89,99,7707.91,0.0,0.0,16091.92,0.3282,8058.53,0,1,1,1,1,1,0
CLI000191,Jovem em Ascensão,30,Sudeste,Autônomo,5284.29,1,237.2,6840.52,14731.83,7305.43,0.5723,3799.17,0,1,1,0,0,0,0
CLI000192,Digital Multirrelacionado,35,Sudeste,Assalariado,7085.93,56,7257.91,3963.74,20477.02,7825.32,0.394,22930.25,0,1,1,0,1,1,0
CLI000193,Alta Renda Investidor,38,Nordeste,Assalariado,19118.72,103,7042.71,0.0,,36735.97,0.1322,38908.46,0,1,1,1,0,0,0
CLI000194,Jovem em Ascensão,26,Sul,Assalariado,2879.43,15,4337.95,2145.48,13237.59,4658.34,0.5405,14793.11,0,1,0,0,0,0,0
CLI000195,Digital Multirrelacionado,25,Sudeste,Aposentado,6432.32,68,6554.15,14701.2,12170.59,9813.96,0.4056,526.58,0,1,1,1,0,1,0
CLI000196,Digital Multirrelacionado,34,Sudeste,Assalariado,7849.89,46,2876.9,1841.02,38998.73,5155.26,0.2627,18922.03,0,1,1,1,1,0,0
CLI000197,Tradicional Essencial,63,Nordeste,Assalariado,2800.17,170,2646.1,18122.78,2802.09,8348.3,0.3461,6597.41,0,0,1,0,0,0,0
CLI000198,Jovem em Ascensão,30,Sul,Autônomo,5307.87,53,959.77,1987.56,0.0,9836.96,0.4211,1492.75,0,1,1,1,0,0,0
CLI000199,Digital Multirrelacionado,39,Nordeste,Servidor público,6485.63,27,0.0,2203.94,4456.55,11917.93,0.617,12730.51,0,1,0,1,0,1,0
CLI000200,Digital Multirrelacionado,38,Nordeste,Autônomo,8054.17,74,974.29,2137.76,27190.34,18489.51,0.4504,30665.88,0,1,1,0,0,1,0
CLI000201,Tradicional Essencial,59,Sudeste,Autônomo,3245.2,145,1503.05,12334.74,2825.6,9652.95,0.3883,1449.69,0,1,1,0,1,1,0
CLI000202,Jovem em Ascensão,28,Sul,Autônomo,6564.14,18,4099.66,1987.82,10967.41,9507.1,0.6612,9512.98,0,1,1,1,0,0,0
CLI000203,Crédito Intensivo,42,Nordeste,Assalariado,5708.11,121,4819.98,4923.71,4898.27,14879.82,0.8713,49238.92,0,1,0,0,1,0,0
CLI000204,Digital Multirrelacionado,40,Sudeste,Autônomo,6894.32,49,6270.1,6119.0,43981.59,17839.29,0.3463,0.0,0,1,1,0,0,0,0
CLI000205,Alta Renda Investidor,52,Sul,Assalariado,22037.5,155,14302.89,42195.62,219545.9,23773.66,0.2839,0.0,0,1,1,1,0,1,0
CLI000206,Digital Multirrelacionado,40,Sul,Assalariado,10069.98,76,2979.51,18961.39,1178.27,8552.37,0.2017,32611.56,0,1,1,0,0,0,0
CLI000207,Alta Renda Investidor,47,Sudeste,Servidor público,20915.28,113,34704.54,17480.93,264796.97,32949.7,0.3493,44864.01,0,1,1,1,0,1,0
CLI000208,Tradicional Essencial,62,Sudeste,Aposentado,3339.32,137,561.75,0.0,0.0,4815.91,0.0538,9946.76,0,1,1,0,0,0,1
CLI000209,Alta Renda Investidor,54,Nordeste,Assalariado,20303.23,129,7059.27,6507.07,182766.05,20785.15,0.2921,23657.19,0,0,1,1,0,0,0
CLI000210,Crédito Intensivo,33,Sul,Empresário,5521.0,57,5204.31,0.0,552.56,10853.76,0.7766,65627.33,1,1,0,0,0,0,0
CLI000211,Tradicional Essencial,66,Sul,Aposentado,6253.93,162,3674.4,0.0,3280.29,1434.93,0.1828,1805.93,0,1,0,0,0,0,0
CLI000212,Tradicional Essencial,76,Centro-Oeste,Aposentado,4643.48,136,2130.48,21655.74,0.0,7110.06,0.3486,0.0,0,1,0,0,1,1,1
CLI000213,Digital Multirrelacionado,30,Sudeste,Assalariado,9898.54,115,0.0,13229.18,0.0,12177.49,0.2907,1224.36,0,1,1,0,0,1,0
CLI000214,Jovem em Ascensão,18,Norte,Assalariado,4126.77,34,4667.19,14038.85,6368.79,10725.63,0.5868,7651.9,0,1,1,0,1,0,0
CLI000215,Tradicional Essencial,39,Sudeste,Assalariado,4279.76,203,3550.14,12808.07,0.0,5207.68,0.4346,18671.95,1,1,1,0,0,0,0
CLI000216,Tradicional Essencial,48,Sudeste,Assalariado,3046.66,117,1431.14,968.68,5381.33,5302.76,0.2782,22021.05,0,1,1,0,0,0,0
CLI000217,Alta Renda Investidor,32,Sudeste,Empresário,24563.09,112,13655.41,8872.24,301553.73,43491.17,0.2373,26830.59,0,1,1,1,0,1,0
CLI000218,Alta Renda Investidor,46,Sudeste,Assalariado,15048.01,109,20911.13,112730.48,240379.62,31391.33,0.1413,81847.99,0,1,1,1,0,1,1
CLI000219,Jovem em Ascensão,28,Sudeste,Assalariado,3889.67,30,0.0,9137.71,4446.62,5977.43,0.4425,0.0,0,1,1,0,0,0,0
CLI000220,Crédito Intensivo,27,Sudeste,Empresário,4642.66,21,2334.81,556.79,4598.39,8053.71,0.7109,47139.78,0,1,1,0,0,0,0
CLI000221,Digital Multirrelacionado,35,Sudeste,Assalariado,10867.78,56,10123.09,8658.95,25448.83,12599.83,0.4446,10976.16,0,1,1,1,0,1,0
CLI000222,Crédito Intensivo,61,Sudeste,Empresário,6498.3,144,3949.58,5113.81,2165.3,7465.21,0.818,88322.94,0,1,1,0,1,0,1
CLI000223,Tradicional Essencial,53,Centro-Oeste,Aposentado,5339.49,156,10313.34,11891.23,2563.87,6864.37,0.2194,0.0,0,1,1,0,0,1,0
CLI000224,Jovem em Ascensão,25,Nordeste,Autônomo,2211.52,24,889.53,,6437.99,6384.48,0.8474,5374.38,0,1,1,1,1,0,0
CLI000225,Digital Multirrelacionado,32,Nordeste,Empresário,6366.84,67,12130.19,17007.65,30431.37,22471.92,0.3664,18009.21,0,1,1,1,0,1,0
CLI000226,Jovem em Ascensão,33,Nordeste,Estudante,4603.77,17,8038.3,6547.96,1719.84,3354.25,0.6689,3699.74,0,0,1,1,0,0,0
CLI000227,Alta Renda Investidor,50,Sudeste,Empresário,24573.45,121,24784.03,0.0,33021.02,40264.49,0.392,0.0,0,1,1,1,1,1,0
CLI000228,Crédito Intensivo,37,Centro-Oeste,Assalariado,4682.67,56,2352.25,2077.73,3693.69,7139.68,0.6563,35184.67,1,1,0,0,1,1,0
CLI000229,Tradicional Essencial,44,Nordeste,Empresário,4136.99,1,617.0,8557.18,4641.28,1662.72,0.262,0.0,0,0,1,0,0,1,0
CLI000230,Alta Renda Investidor,46,Sudeste,Assalariado,25089.26,164,22386.5,58882.97,1226.5,46303.69,0.2196,73376.83,0,1,1,1,0,1,1
CLI000231,Digital Multirrelacionado,36,Sudeste,Empresário,7303.94,66,1350.55,11860.63,67999.37,21407.02,0.01,18013.49,0,1,1,1,0,1,0
CLI000232,Crédito Intensivo,39,Sudeste,Autônomo,4363.85,52,985.32,7759.85,0.0,2742.13,0.746,52022.11,0,1,0,0,0,0,0
CLI000233,Jovem em Ascensão,36,Sudeste,Assalariado,6710.35,34,1862.63,0.0,0.0,7323.92,0.4716,2065.5,0,1,0,1,0,0,0
CLI000234,Tradicional Essencial,61,Nordeste,Aposentado,5707.71,183,476.72,9574.78,9217.8,10170.5,0.462,0.0,0,1,1,1,0,0,0
CLI000235,Jovem em Ascensão,25,Centro-Oeste,Autônomo,5025.85,20,2757.49,14167.64,5781.17,6906.41,0.4765,4756.73,0,0,1,0,1,0,0
CLI000236,Jovem em Ascensão,27,Nordeste,Assalariado,3841.43,34,0.0,10817.96,4684.48,1127.84,0.4885,3250.46,0,1,1,1,0,0,0
CLI000237,Crédito Intensivo,33,Sudeste,Aposentado,4896.45,75,966.16,1086.45,0.0,8266.85,0.811,47176.87,1,1,1,0,1,0,0
CLI000238,Tradicional Essencial,66,Nordeste,Aposentado,1738.58,65,5461.68,7363.45,9752.59,6955.94,0.3149,0.0,1,1,1,0,0,1,0
CLI000239,Alta Renda Investidor,58,Sudeste,Empresário,23321.76,130,34190.98,0.0,190507.24,43593.05,0.2158,30859.75,0,1,1,1,0,1,0
CLI000240,Alta Renda Investidor,38,Nordeste,Servidor público,10957.8,132,27607.35,45211.65,155968.85,30891.68,0.0349,31817.92,0,1,1,1,0,1,0
CLI000241,Jovem em Ascensão,23,Sul,Assalariado,3471.85,31,1466.81,12346.66,4990.4,4660.22,0.4233,16355.43,0,1,1,0,0,0,0
CLI000242,Tradicional Essencial,67,Sudeste,Assalariado,3087.05,260,2762.03,13503.32,3109.98,5652.93,0.2452,0.0,0,1,1,0,1,0,0
CLI000243,Digital Multirrelacionado,32,Sudeste,Assalariado,6518.96,45,2692.6,21511.09,54411.9,13004.48,0.427,17911.86,0,1,1,1,0,0,0
CLI000244,Crédito Intensivo,19,Nordeste,Autônomo,5703.4,75,0.0,609.59,3867.52,10718.44,0.8504,44929.47,2,1,0,0,1,1,1
CLI000245,Tradicional Essencial,59,Sudeste,Servidor público,6102.46,103,3845.09,9210.11,2163.63,3491.01,0.4498,4008.79,0,0,1,0,0,0,0
CLI000246,Jovem em Ascensão,27,Nordeste,Autônomo,5572.64,31,4050.24,0.0,6360.17,6339.81,0.3974,16867.72,0,1,0,0,0,0,0
CLI000247,Tradicional Essencial,44,Sul,Autônomo,4934.43,135,237.27,11802.9,918.94,6007.08,0.2933,12254.8,0,1,1,0,1,0,0
CLI000248,Crédito Intensivo,37,Centro-Oeste,Empresário,5394.35,96,0.0,78.36,2935.79,8234.25,0.7079,61947.83,0,1,1,0,1,0,1
CLI000249,Digital Multirrelacionado,40,Sudeste,Assalariado,10552.03,73,13018.4,5355.88,0.0,17215.83,0.2719,12620.92,0,1,1,0,1,0,0
CLI000250,Crédito Intensivo,32,Sul,Assalariado,2696.44,67,1863.68,,0.0,9843.54,0.9402,26514.07,1,1,1,0,1,0,0
CLI000251,Tradicional Essencial,46,Sudeste,Autônomo,1660.38,161,4276.34,1553.84,4493.34,8233.7,0.2358,0.0,0,1,1,0,0,1,0
CLI000252,Jovem em Ascensão,30,Centro-Oeste,Assalariado,2760.52,30,5889.52,9090.51,0.0,3596.05,0.3397,7763.26,0,1,0,0,0,0,0
CLI000253,Crédito Intensivo,28,Sudeste,Servidor público,3703.59,40,1319.53,421.22,2339.73,20163.76,0.8706,39954.25,0,1,1,0,1,0,0
CLI000254,Digital Multirrelacionado,25,Sudeste,Autônomo,10287.49,35,5646.96,17736.41,11853.57,15978.84,0.2284,29480.93,0,1,1,1,1,1,0
CLI000255,Digital Multirrelacionado,26,Nordeste,Empresário,8084.77,45,6812.31,7417.32,14559.51,6524.28,0.3766,31385.5,0,1,1,1,0,0,0
CLI000256,Tradicional Essencial,68,Centro-Oeste,Assalariado,4654.43,67,3221.65,15588.23,2007.23,6792.37,0.2428,15887.0,0,1,0,0,1,1,0
CLI000257,Jovem em Ascensão,33,Centro-Oeste,Autônomo,2931.27,28,5855.98,6246.27,10925.92,7871.8,0.3721,7949.87,0,1,1,1,0,1,0
CLI000258,Alta Renda Investidor,46,Sul,Empresário,23270.71,92,11860.86,55243.57,433188.16,39385.14,0.3523,24677.7,0,1,1,0,0,1,0
CLI000259,Alta Renda Investidor,45,Sul,Empresário,21575.66,131,20298.63,35232.24,245379.68,35752.11,0.2657,0.0,0,1,1,1,0,1,0
CLI000260,Tradicional Essencial,62,Centro-Oeste,Aposentado,5952.33,115,9747.42,15262.25,9031.74,4895.92,0.3967,23696.72,0,1,1,1,0,1,1
CLI000261,Digital Multirrelacionado,33,Nordeste,Assalariado,3675.12,77,9235.94,8296.82,24209.54,15241.92,0.1915,498.73,0,1,1,1,0,0,0
CLI000262,Jovem em Ascensão,27,Sul,Assalariado,3537.16,32,1114.98,15051.51,0.0,11088.7,0.4744,10919.4,0,1,0,1,0,0,0
CLI000263,Digital Multirrelacionado,41,Nordeste,Assalariado,6920.94,7,4622.07,8896.58,1660.55,17365.3,0.3494,6827.29,0,1,1,0,0,1,0
CLI000264,Digital Multirrelacionado,37,Sudeste,Assalariado,8768.41,80,2476.17,3408.1,16477.41,20739.05,0.4029,12594.15,0,1,1,1,1,1,0
CLI000265,Jovem em Ascensão,25,Nordeste,Assalariado,7952.1,15,4548.56,0.0,0.0,6181.73,0.6762,3503.86,0,1,1,1,0,0,0
CLI000266,Digital Multirrelacionado,35,Sudeste,Servidor público,11581.39,26,3994.44,12039.45,7375.58,12514.67,0.116,11069.6,0,1,1,1,1,0,0
CLI000267,Digital Multirrelacionado,39,Nordeste,Assalariado,8400.08,42,5365.94,29496.53,15939.14,10131.55,0.2542,35240.35,0,1,1,1,0,1,0
CLI000268,Digital Multirrelacionado,31,Sudeste,Assalariado,4285.7,45,5118.51,0.0,0.0,6248.04,0.5318,0.0,0,1,1,1,1,1,1
CLI000269,Alta Renda Investidor,40,Sudeste,Empresário,30555.42,111,1629.98,27478.02,293869.47,30119.9,0.2073,8076.7,0,1,1,1,0,1,1
CLI000270,Alta Renda Investidor,59,Sul,Empresário,14731.23,232,20503.71,0.0,342117.0,30165.16,0.4412,80127.73,0,1,1,1,0,1,0
CLI000271,Alta Renda Investidor,53,Nordeste,Empresário,17733.25,198,17310.12,45976.44,163034.99,27925.68,0.1613,50134.52,0,1,1,1,0,1,0
CLI000272,Digital Multirrelacionado,38,Sudeste,Aposentado,9380.71,39,1214.09,6289.81,44871.33,17783.35,0.2442,11962.94,1,1,1,1,0,0,0
CLI000273,Alta Renda Investidor,47,Sudeste,Assalariado,23210.16,141,25061.68,0.0,191588.98,46815.89,0.2952,0.0,0,1,1,1,0,1,0
CLI000274,Tradicional Essencial,50,Sudeste,Estudante,4798.7,161,0.0,16946.87,2206.7,5955.88,0.3847,11610.66,0,0,1,1,0,1,1
CLI000275,Tradicional Essencial,55,Sul,Assalariado,5244.76,106,853.86,0.0,0.0,9967.89,0.1715,28938.06,0,0,1,1,0,0,0
CLI000276,Crédito Intensivo,40,Sudeste,Assalariado,2699.03,126,2213.43,1642.3,5471.78,6977.14,0.8157,52185.25,1,1,1,0,0,0,0
CLI000277,Digital Multirrelacionado,30,Sudeste,Assalariado,11858.47,50,5479.57,9516.36,15283.86,12013.48,0.4867,0.0,0,1,1,1,0,1,0
CLI000278,Crédito Intensivo,42,Sul,Empresário,6076.03,1,1283.09,5317.84,1172.57,7515.08,0.7377,0.0,0,1,0,0,1,0,0
CLI000279,Jovem em Ascensão,31,Sudeste,Assalariado,3726.1,1,2297.5,8548.52,8255.22,8988.09,0.2114,6963.22,0,1,0,1,1,0,0
CLI000280,Jovem em Ascensão,26,Sudeste,Autônomo,4282.33,31,1080.34,,11224.6,6352.8,0.4364,12039.71,0,1,1,0,1,0,0
CLI000281,Alta Renda Investidor,42,Sul,Empresário,22681.43,71,17668.22,0.0,58212.61,42701.3,0.2769,25385.52,1,1,1,1,0,0,0
CLI000282,Digital Multirrelacionado,36,Sul,Empresário,7809.65,71,11956.33,12159.75,41595.35,16797.21,0.5318,7244.48,0,1,1,1,0,1,0
CLI000283,Digital Multirrelacionado,33,Nordeste,Assalariado,9856.44,81,2802.78,12586.9,26409.19,8017.18,0.4464,0.0,1,1,1,0,1,1,0
CLI000284,Digital Multirrelacionado,29,Centro-Oeste,Assalariado,8789.87,29,2459.5,20180.64,13635.27,7863.06,0.4995,10350.82,0,1,1,1,1,1,0
CLI000285,Tradicional Essencial,67,Sudeste,Aposentado,4256.8,102,1606.4,20695.28,1903.05,5354.7,0.3862,0.0,0,1,1,0,0,0,0
CLI000286,Crédito Intensivo,30,Centro-Oeste,Empresário,4628.94,63,1126.14,413.1,996.51,17234.3,0.803,16823.12,0,1,0,0,1,0,1
CLI000287,Alta Renda Investidor,42,Sudeste,Assalariado,22560.67,115,20313.39,89628.73,61038.06,17260.25,0.1604,60401.18,0,1,1,1,0,0,0
CLI000288,Digital Multirrelacionado,39,Sudeste,Assalariado,9811.43,60,6865.07,0.0,17047.91,14128.62,0.4567,43028.81,0,1,1,0,1,0,0
CLI000289,Crédito Intensivo,31,Nordeste,Assalariado,2191.07,1,534.16,0.0,2908.68,11987.98,0.5132,35381.7,0,0,0,0,0,0,0
CLI000290,Alta Renda Investidor,48,Sul,Empresário,21804.47,58,22293.48,45159.49,272177.81,20619.94,0.4191,57315.07,0,1,0,1,0,1,0
CLI000291,Jovem em Ascensão,30,Sudeste,Autônomo,4168.0,24,4129.02,8977.97,11054.19,5581.32,0.4736,16487.11,0,1,1,1,0,1,0
CLI000292,Alta Renda Investidor,52,Nordeste,Empresário,19794.62,91,10583.79,91345.28,113962.03,33024.74,0.2761,26660.29,0,1,1,1,0,1,0
CLI000293,Jovem em Ascensão,23,Sudeste,Autônomo,3780.24,40,2582.99,5569.54,1188.42,3730.37,0.1933,397.79,0,1,1,1,0,1,0
CLI000294,Alta Renda Investidor,38,Sul,Assalariado,12483.53,161,13913.72,63519.66,241746.91,46212.84,0.3443,67830.5,0,1,1,1,0,1,0
CLI000295,Jovem em Ascensão,26,Sudeste,Assalariado,4142.12,21,2991.63,7650.23,9666.21,8252.13,0.548,173.99,0,1,0,1,0,1,0
CLI000296,Jovem em Ascensão,20,Sudeste,Assalariado,6943.21,22,4917.43,10162.58,0.0,5098.37,0.536,9326.93,1,1,1,1,0,0,0
CLI000297,Jovem em Ascensão,23,Nordeste,Assalariado,6555.74,28,2800.52,7099.51,1595.94,7259.98,0.8662,15896.54,1,1,1,1,0,0,0
CLI000298,Jovem em Ascensão,18,Sudeste,Assalariado,6203.04,29,4174.71,0.0,0.0,5889.12,0.6327,21544.24,0,1,1,1,1,0,1
CLI000299,Tradicional Essencial,51,Centro-Oeste,Assalariado,1358.54,195,3169.29,15784.87,6671.81,6911.94,0.2675,0.0,0,1,1,0,1,0,0
CLI000300,Tradicional Essencial,59,Sul,Aposentado,1461.13,144,0.0,14542.56,38.16,,0.1121,8800.45,0,1,1,0,0,1,0
CLI000301,Tradicional Essencial,67,Sudeste,Autônomo,5962.05,64,275.18,9509.72,8394.36,5544.13,0.1513,0.0,0,1,1,1,0,0,0
CLI000302,Alta Renda Investidor,40,Sudeste,Assalariado,14689.1,135,19566.04,16236.06,230001.5,38926.35,0.2496,77533.89,0,1,1,1,1,1,1
CLI000303,Crédito Intensivo,32,Sudeste,Assalariado,7460.09,77,0.0,3353.18,0.0,14693.98,0.8703,28845.71,0,1,1,0,1,1,0
CLI000304,Crédito Intensivo,50,Sul,Assalariado,3775.33,3,311.14,0.0,0.0,12034.88,0.7855,36315.19,1,1,0,0,1,0,0
CLI000305,Jovem em Ascensão,28,Sul,Assalariado,4521.87,58,1672.44,5786.53,0.0,9908.5,0.6,12945.87,0,1,0,0,0,0,0
CLI000306,Crédito Intensivo,36,Sudeste,Assalariado,4616.13,80,2237.0,3308.66,3038.82,15885.48,0.8555,42503.77,0,1,1,0,0,0,1
CLI000307,Crédito Intensivo,63,Sudeste,Aposentado,6564.11,20,1598.69,1033.06,3043.94,10828.68,0.6976,74362.17,1,1,0,0,0,0,0
CLI000308,Tradicional Essencial,60,Sudeste,Aposentado,3853.55,224,1423.44,6975.81,0.0,3773.6,0.1808,5839.05,0,1,1,0,0,1,0
CLI000309,Digital Multirrelacionado,37,Sul,Estudante,6169.23,77,6911.8,8300.59,0.0,16372.32,0.3277,29447.15,0,1,1,0,0,0,0
CLI000310,Alta Renda Investidor,43,Nordeste,Assalariado,26626.44,105,13347.57,43568.05,88670.24,11810.79,0.2858,0.0,0,1,1,1,0,1,0
CLI000311,Crédito Intensivo,56,Sudeste,Assalariado,4837.24,53,2426.24,4827.81,1385.96,19955.0,0.7531,64055.24,0,1,0,0,1,0,1
CLI000312,Crédito Intensivo,34,Centro-Oeste,Assalariado,4420.9,68,2477.43,1376.96,120.24,9629.21,0.7589,89971.65,1,1,0,0,1,0,0
CLI000313,Digital Multirrelacionado,49,Centro-Oeste,Servidor público,7604.43,58,10247.5,13411.89,21745.65,14665.42,0.637,19762.78,0,1,1,0,0,0,1
CLI000314,Digital Multirrelacionado,21,Sudeste,Assalariado,5301.94,30,7126.12,0.0,0.0,11350.55,0.5389,4540.7,1,1,1,1,0,1,0
CLI000315,Digital Multirrelacionado,35,Nordeste,Autônomo,6794.2,92,8288.79,18796.29,19346.17,13158.32,0.511,32275.08,0,0,1,1,0,1,0
CLI000316,Digital Multirrelacionado,36,Centro-Oeste,Assalariado,8354.1,95,3888.69,14619.3,24522.71,18064.8,0.499,16464.96,0,1,1,1,1,0,0
CLI000317,Digital Multirrelacionado,33,Sudeste,Servidor público,8554.1,91,2241.97,5489.36,8734.4,14829.77,0.3556,9168.09,0,1,0,1,0,1,0
CLI000318,Tradicional Essencial,50,Norte,Empresário,3666.21,149,888.44,0.0,2316.07,2820.53,0.2682,20265.33,0,0,0,0,0,1,0
CLI000319,Digital Multirrelacionado,35,Sudeste,Empresário,10944.2,70,14305.06,23285.22,11771.16,10796.09,0.394,14351.78,0,1,1,1,0,1,0
CLI000320,Jovem em Ascensão,29,Nordeste,Assalariado,2061.64,23,1747.81,0.0,4398.46,11411.89,0.1861,6307.51,0,1,1,1,0,0,0
CLI000321,Jovem em Ascensão,28,Nordeste,Assalariado,3155.91,38,70.0,2375.91,6663.0,11622.54,0.3382,2551.1,0,1,1,0,0,0,0
CLI000322,Crédito Intensivo,47,Sudeste,Assalariado,6188.41,76,3624.41,2474.74,1813.17,5098.89,0.5734,69541.91,1,0,0,0,1,0,0
CLI000323,Digital Multirrelacionado,26,Sudeste,Assalariado,6522.95,96,7649.41,10864.89,45696.31,15305.61,0.3665,39071.07,0,1,1,1,0,1,0
CLI000324,Crédito Intensivo,53,Sudeste,Autônomo,1200.0,97,2768.04,3634.26,4493.2,14178.08,0.7976,63786.83,0,1,1,0,1,0,0
CLI000325,Jovem em Ascensão,34,Sudeste,Assalariado,6246.59,14,2019.02,4222.49,868.64,7475.16,0.5226,0.0,0,1,1,1,0,1,0
CLI000326,Tradicional Essencial,61,Sudeste,Assalariado,4591.5,180,3587.52,14776.85,1783.91,4073.31,0.1886,5798.15,0,0,0,0,0,0,0
CLI000327,Jovem em Ascensão,25,Nordeste,Autônomo,4166.55,50,1407.08,12939.04,0.0,9490.28,0.3228,14308.58,0,1,1,0,0,1,0
CLI000328,Crédito Intensivo,40,Sul,Autônomo,3803.82,52,4360.33,2863.12,0.0,5783.53,0.6986,62549.11,1,1,0,0,1,0,1
CLI000329,Tradicional Essencial,52,Nordeste,Servidor público,4831.3,179,64.51,14108.76,7619.71,6306.09,0.3602,6790.89,0,0,1,1,0,0,0
CLI000330,Digital Multirrelacionado,35,Sudeste,Assalariado,5959.74,63,3854.28,21705.44,24686.09,16838.6,0.5783,39402.86,1,1,1,0,0,1,0
CLI000331,Tradicional Essencial,43,Sudeste,Assalariado,4168.7,111,7359.64,0.0,2742.4,5254.59,0.1462,11341.73,0,1,1,0,0,1,0
CLI000332,Digital Multirrelacionado,43,Nordeste,Assalariado,10264.43,64,8261.17,18903.15,21989.25,25659.78,0.2483,7302.85,0,1,1,1,1,1,0
CLI000333,Tradicional Essencial,73,Nordeste,Assalariado,4942.71,142,483.95,13205.8,6425.62,7778.35,0.37,6589.69,0,1,1,0,0,0,0
CLI000334,Jovem em Ascensão,30,Centro-Oeste,Assalariado,6682.82,19,0.0,6516.92,4474.1,9755.6,0.7821,10151.6,1,1,1,0,1,0,0
CLI000335,Alta Renda Investidor,47,Nordeste,Empresário,19679.31,78,12870.96,24504.03,0.0,22922.31,0.4002,47058.01,0,1,1,1,0,1,0
CLI000336,Tradicional Essencial,61,Sul,Aposentado,1360.57,78,3119.81,1719.6,0.0,4605.27,0.3654,22195.85,0,1,1,0,0,1,0
CLI000337,Alta Renda Investidor,37,Sudeste,Servidor público,23632.52,127,20302.75,25551.95,300322.73,35970.59,0.198,63062.0,0,1,1,1,0,1,0
CLI000338,Tradicional Essencial,48,Centro-Oeste,Servidor público,4357.09,168,3545.87,16976.13,0.0,11054.69,0.3845,0.0,0,1,0,0,0,0,0
CLI000339,Alta Renda Investidor,53,Sudeste,Assalariado,19078.47,57,22360.08,21836.41,163746.02,35121.07,0.2143,14860.4,0,1,1,1,0,1,1
CLI000340,Jovem em Ascensão,28,Sudeste,Autônomo,4718.49,24,2685.87,12022.55,60.68,6858.27,0.6504,8971.92,0,1,1,1,0,0,0
CLI000341,Alta Renda Investidor,31,Sudeste,Empresário,8513.09,51,27191.59,17327.95,276163.67,40609.83,0.2417,27042.98,0,1,1,1,0,1,0
CLI000342,Jovem em Ascensão,25,Nordeste,Assalariado,6405.86,16,0.0,502.52,7147.61,4743.63,0.4987,0.0,0,1,1,1,0,1,0
