customer_id,month,transaction_count,total_inflow,total_outflow,pix_count,card_spend,cash_withdrawals,app_logins,branch_visits,digital_transaction_share
CLI000028,2025-04-01,66,14969.82,12096.86,31,1312.37,1,24,1,0.8674
CLI000028,2025-05-01,82,12784.82,10458.42,33,1152.96,3,23,1,0.7892
CLI000028,2025-06-01,72,17121.05,11357.65,38,1190.8,1,13,2,0.9242
CLI000028,2025-07-01,89,18740.29,12076.13,36,1872.59,3,40,1,0.811
CLI000028,2025-08-01,86,16055.31,9603.32,39,1246.85,1,22,0,0.8379
CLI000028,2025-09-01,92,17873.16,11603.6,38,1658.26,2,31,0,0.8026
CLI000028,2025-10-01,76,15191.66,13219.48,39,1859.5,1,29,1,0.8513
CLI000028,2025-11-01,88,14886.02,10872.6,30,1150.26,2,26,0,0.8071
CLI000028,2025-12-01,89,13191.18,14635.74,35,1923.11,2,22,1,0.8592
CLI000029,2025-01-01,75,8161.69,9478.11,38,2380.74,1,47,0,0.954
CLI000029,2025-02-01,78,10970.68,9567.54,35,2203.17,1,23,0,0.956
CLI000029,2025-03-01,67,11073.64,8686.47,38,2195.53,0,36,0,0.9717
CLI000029,2025-04-01,56,14084.73,8490.7,31,2256.56,0,60,0,0.9516
CLI000029,2025-05-01,72,9980.36,8849.75,29,2268.99,1,60,0,0.9534
CLI000029,2025-06-01,80,13308.27,12196.54,41,3732.22,0,74,0,0.9844
CLI000029,2025-07-01,70,9371.05,8185.94,36,1976.11,0,87,0,0.976
CLI000029,2025-08-01,75,11007.97,8697.46,35,1832.38,1,53,0,0.936
CLI000029,2025-09-01,75,12211.17,8434.58,39,1881.37,0,58,0,0.9373
CLI000029,2025-10-01,84,14115.96,8559.37,37,2249.76,0,57,0,0.9501
CLI000029,2025-11-01,90,10359.12,7546.79,42,1628.61,0,66,0,0.9832
CLI000029,2025-12-01,86,11476.92,8569.14,50,2431.47,0,61,0,0.9719
CLI000030,2025-01-01,37,5347.26,3168.84,12,13.52,2,0,3,0.5017
CLI000030,2025-02-01,39,5295.76,4370.48,8,26.73,4,13,3,0.4388
CLI000030,2025-03-01,34,4883.21,3727.63,4,24.67,3,0,2,0.2434
CLI000030,2025-04-01,35,5201.58,3590.04,10,16.39,3,13,2,0.4729
CLI000030,2025-05-01,47,4174.31,3010.75,13,17.41,3,5,4,0.5463
CLI000030,2025-06-01,39,5147.05,4314.23,7,23.03,4,7,4,0.2849
CLI000030,2025-07-01,46,6822.31,3879.68,7,16.08,4,9,6,0.2775
CLI000030,2025-08-01,42,5061.17,3006.68,12,16.51,4,7,5,0.4955
CLI000030,2025-09-01,35,4479.24,3717.0,6,21.63,4,3,4,0.2942
CLI000030,2025-10-01,33,6698.54,4304.39,7,26.46,2,6,2,0.5084
CLI000030,2025-11-01,41,4881.57,3575.37,8,17.31,4,1,3,0.3783
CLI000030,2025-12-01,40,6337.49,3853.44,8,24.11,5,3,2,0.3379
CLI000031,2025-01-01,25,2940.63,1531.16,6,152.87,3,9,2,0.3931
CLI000031,2025-02-01,18,3242.51,1849.7,7,280.61,1,6,4,0.6553
CLI000031,2025-03-01,19,3304.17,2235.12,5,296.76,1,6,2,0.5763
CLI000031,2025-04-01,21,3200.65,2848.92,2,347.78,2,7,1,0.1477
CLI000031,2025-05-01,23,2949.85,1838.61,3,230.41,2,2,3,0.2979
CLI000031,2025-06-01,23,3360.93,2290.97,2,243.55,2,8,5,0.1485
CLI000031,2025-07-01,15,3281.01,2173.1,1,273.17,3,0,2,0.1024
CLI000031,2025-08-01,22,3005.05,2104.33,4,267.44,2,10,2,0.2849
CLI000031,2025-09-01,17,3310.87,2407.41,4,290.01,1,6,4,0.4868
CLI000031,2025-10-01,24,2947.22,1974.3,1,247.04,3,11,2,0.0535
CLI000031,2025-11-01,25,2733.02,2258.66,7,302.27,3,0,3,0.4592
CLI000031,2025-12-01,20,2743.15,2170.47,5,229.83,2,12,6,0.427
CLI000032,2025-01-01,88,5069.96,4870.67,37,506.34,1,15,0,0.944
CLI000032,2025-02-01,93,5735.55,4269.15,44,500.74,0,27,0,1.0
CLI000032,2025-03-01,88,5162.06,3728.95,44,338.61,1,41,1,0.9356
CLI000032,2025-04-01,83,6220.12,3325.1,47,331.68,1,32,1,0.9292
CLI000032,2025-05-01,95,5749.66,5019.84,48,635.01,1,42,0,0.9673
CLI000032,2025-06-01,89,5969.88,3803.74,42,514.04,1,47,1,0.9052
CLI000032,2025-07-01,89,5581.69,4000.49,40,444.36,1,12,0,0.9157
CLI000032,2025-08-01,85,6960.75,3546.5,46,498.86,1,51,1,0.9078
CLI000032,2025-09-01,80,5007.83,3178.13,40,282.79,1,36,0,0.9206
CLI000032,2025-10-01,77,5601.78,3883.33,41,410.04,0,50,1,0.9939
CLI000032,2025-11-01,70,5983.44,4674.79,26,636.72,1,58,0,0.9043
CLI000032,2025-12-01,103,7615.06,5406.08,56,749.34,1,27,0,0.9063
CLI000033,2025-01-01,80,11571.3,7269.3,47,1847.86,1,58,1,0.9336
CLI000033,2025-02-01,85,9697.54,8373.2,49,1601.57,1,53,0,0.9391
CLI000033,2025-03-01,76,11483.78,7701.56,41,1531.35,1,62,0,0.9473
CLI000033,2025-04-01,91,9576.86,8804.41,54,1921.26,0,78,0,0.9665
CLI000033,2025-05-01,98,8082.91,9636.25,48,2558.21,2,50,0,0.9143
CLI000033,2025-06-01,67,11978.7,7630.93,33,2166.44,0,41,0,0.9629
CLI000033,2025-07-01,87,9936.73,8592.74,50,1787.39,0,40,1,0.9556
CLI000033,2025-08-01,76,11342.08,7214.94,45,1989.44,0,56,0,0.9767
CLI000033,2025-09-01,83,8946.44,7554.68,36,1575.9,0,62,0,1.0
CLI000033,2025-10-01,85,8659.42,8362.05,50,2417.36,1,53,0,0.96
CLI000033,2025-11-01,92,9899.78,7747.76,40,1742.92,0,70,0,0.9766
CLI000033,2025-12-01,98,8610.14,8818.8,51,1952.7,0,49,0,0.9882
CLI000034,2025-01-01,73,11810.47,8007.12,37,3079.66,1,37,0,0.9262
CLI000034,2025-02-01,69,9773.98,7903.62,39,2667.32,0,68,0,0.9939
CLI000034,2025-03-01,55,8845.4,8964.62,30,3187.12,1,68,1,0.9175
CLI000034,2025-04-01,58,12176.75,7588.12,24,2160.73,0,48,0,0.9611
CLI000034,2025-05-01,65,9603.97,9065.27,26,2467.19,1,50,1,0.9253
CLI000034,2025-06-01,54,11126.35,8642.29,22,2804.37,0,31,0,1.0
CLI000034,2025-07-01,64,12821.71,7477.51,39,2649.98,0,54,0,0.9722
CLI000034,2025-08-01,65,12499.8,7507.52,28,2710.19,0,67,0,0.9636
CLI000034,2025-09-01,76,12031.64,9053.54,34,3314.63,0,52,0,0.984
CLI000034,2025-10-01,71,8845.96,10132.81,35,2553.73,0,84,0,0.9372
CLI000034,2025-11-01,73,11889.41,9533.26,36,3435.91,1,17,0,0.9273
CLI000034,2025-12-01,89,11957.07,7880.23,42,2328.88,1,60,0,0.9643
CLI000035,2025-01-01,60,3950.41,3990.01,21,2509.98,2,32,1,0.7311
CLI000035,2025-02-01,58,3713.79,3528.67,20,2205.02,4,39,0,0.6433
CLI000035,2025-03-01,56,3671.47,2850.64,26,1798.47,2,16,2,0.7854
CLI000035,2025-04-01,57,3106.25,4449.32,24,2109.08,1,18,1,0.8514
CLI000035,2025-05-01,75,2955.33,4459.8,27,2422.91,2,19,1,0.8631
CLI000035,2025-06-01,59,3552.21,3269.81,31,1806.01,1,11,2,0.8499
CLI000035,2025-07-01,46,4413.89,2894.83,21,1262.8,1,18,1,0.839
CLI000035,2025-08-01,68,3947.68,2215.91,29,1350.84,4,55,2,0.6567
CLI000035,2025-09-01,55,3578.96,3262.82,24,1329.79,1,16,1,0.7939
CLI000035,2025-10-01,71,4378.07,3686.25,36,1740.61,1,13,2,0.8408
CLI000035,2025-11-01,68,3787.61,3678.14,27,1839.98,2,31,0,0.7638
CLI000035,2025-12-01,64,3741.0,4650.07,32,2943.74,2,23,0,0.7646
CLI000036,2025-01-01,72,11256.3,9780.96,37,2325.96,0,32,0,0.9589
CLI000036,2025-02-01,73,13535.73,13673.77,31,2656.95,1,51,0,0.9466
CLI000036,2025-03-01,78,11643.48,10649.35,37,2130.13,1,37,0,0.9178
CLI000036,2025-04-01,66,13986.06,11529.35,32,2663.95,0,50,1,0.9623
CLI000036,2025-05-01,78,16080.88,11682.02,48,2730.15,0,51,0,0.9897
CLI000036,2025-06-01,56,13008.22,9950.55,22,1726.17,1,44,0,0.9412
CLI000036,2025-07-01,86,13142.32,9194.79,50,1710.86,1,46,0,0.9367
CLI000036,2025-08-01,82,14232.03,9952.15,38,2305.89,1,66,0,0.9455
CLI000036,2025-09-01,77,17601.1,13555.15,32,2959.64,1,58,0,0.9472
CLI000036,2025-10-01,71,13725.72,10057.23,32,1865.14,0,83,0,0.938
CLI000036,2025-11-01,72,14929.15,9881.26,44,1751.56,1,63,0,0.9472
CLI000036,2025-12-01,92,13011.9,12232.52,42,2888.19,0,65,0,0.9619
CLI000037,2025-01-01,52,26729.59,23630.48,24,2716.81,1,22,1,0.843
CLI000037,2025-02-01,46,29015.53,21240.39,24,2567.45,1,29,2,0.8427
CLI000037,2025-03-01,49,26227.89,21715.51,20,2614.52,1,25,1,0.7258
CLI000037,2025-04-01,55,28018.06,20146.83,24,2598.84,1,41,1,0.8607
CLI000037,2025-05-01,58,30088.31,22817.88,29,2859.23,0,28,0,0.947
CLI000037,2025-06-01,41,32934.95,20832.66,21,1669.55,0,30,1,0.9797
CLI000037,2025-07-01,53,27563.58,18714.03,23,1552.06,1,25,1,0.8477
CLI000037,2025-08-01,47,35228.95,19062.99,17,2165.3,1,30,1,0.7769
CLI000037,2025-09-01,46,26562.67,23114.95,16,2145.09,2,18,1,0.8021
CLI000037,2025-10-01,51,32527.33,19326.83,23,1920.5,1,31,0,0.8497
CLI000037,2025-11-01,50,30385.76,18415.68,21,1768.67,1,26,0,0.8906
CLI000037,2025-12-01,49,29174.05,23509.21,23,2725.31,1,18,1,0.862
CLI000038,2025-01-01,78,3832.74,3777.17,34,1395.43,3,32,0,0.7311
CLI000038,2025-02-01,81,4121.35,3959.98,37,1128.58,3,14,1,0.713
CLI000038,2025-03-01,70,3836.79,3362.86,26,960.74,3,34,1,0.7697
CLI000038,2025-04-01,67,3866.74,4727.71,23,1767.7,2,39,1,0.8192
CLI000038,2025-05-01,79,3899.9,4616.99,42,1809.97,1,22,3,0.8371
CLI000038,2025-06-01,74,3050.2,3553.15,27,1382.29,1,32,2,0.8432
CLI000038,2025-07-01,71,3863.85,3607.87,30,1282.22,0,26,1,1.0
CLI000038,2025-08-01,76,3829.41,4053.61,37,1304.03,2,36,1,0.8056
CLI000038,2025-09-01,69,3863.21,4065.8,31,1843.47,2,36,1,0.6986
CLI000038,2025-10-01,70,4068.27,3282.1,21,1391.48,2,38,1,0.7013
CLI000038,2025-11-01,78,3965.33,3803.51,28,1375.31,1,34,0,0.8411
CLI000038,2025-12-01,84,4115.95,4848.43,41,2100.68,4,23,1,0.7538
CLI000039,2025-01-01,82,3977.57,3787.58,36,664.94,0,60,0,0.9854
CLI000039,2025-02-01,87,3478.06,4525.33,45,658.43,1,77,0,0.9075
CLI000039,2025-03-01,97,4040.46,3793.15,37,576.57,1,68,0,0.9166
CLI000039,2025-04-01,98,3267.25,3708.02,41,639.53,1,55,1,0.9457
CLI000039,2025-05-01,86,4403.99,4026.15,50,583.19,0,43,0,0.9633
CLI000039,2025-06-01,85,4382.43,3770.23,40,477.23,1,56,0,0.9082
CLI000039,2025-07-01,107,4598.69,2925.24,62,491.11,1,79,0,0.9099
CLI000039,2025-08-01,99,4399.76,2898.27,42,366.5,0,51,1,0.9621
CLI000039,2025-09-01,109,4947.29,3927.58,57,586.99,1,81,0,0.9282
CLI000039,2025-10-01,88,3765.1,3373.85,39,609.43,0,62,0,0.976
CLI000039,2025-11-01,107,3912.41,2852.84,45,455.23,1,42,0,0.9438
CLI000039,2025-12-01,104,4328.58,4588.33,55,867.15,1,68,0,0.9677
CLI000040,2025-01-01,16,3484.78,2489.39,5,649.88,1,4,3,0.5115
CLI000040,2025-02-01,19,2639.65,2489.25,4,641.45,2,9,3,0.4412
CLI000040,2025-03-01,14,2078.48,2847.31,3,583.58,2,8,4,0.3604
CLI000040,2025-04-01,21,4098.7,2702.34,3,503.27,2,0,5,0.2559
CLI000040,2025-05-01,21,3493.56,2696.84,8,509.47,1,6,3,0.6811
CLI000040,2025-06-01,16,3522.87,3202.32,3,792.12,1,8,2,0.4062
CLI000040,2025-07-01,20,3425.62,2794.41,0,657.58,3,10,5,0.0486
CLI000040,2025-08-01,20,4355.95,2346.26,6,407.83,2,4,2,0.4979
CLI000040,2025-09-01,14,3516.71,2687.22,3,510.4,1,19,2,0.3293
CLI000040,2025-10-01,14,4060.71,2529.77,4,618.04,1,0,6,0.5159
CLI000040,2025-11-01,19,3378.9,2999.68,4,740.01,2,2,3,0.3387
CLI000040,2025-12-01,21,3842.78,2155.27,5,443.44,2,2,3,0.4845
CLI000041,2025-01-01,53,6995.92,6214.51,24,2084.41,2,19,2,0.7774
CLI000041,2025-02-01,49,7731.39,7128.39,24,3163.91,1,30,1,0.8581
CLI000041,2025-03-01,46,7765.63,7818.81,27,3402.54,0,31,2,0.9319
CLI000041,2025-04-01,55,8433.55,8395.64,25,3794.83,1,4,0,0.8032
CLI000041,2025-05-01,53,8906.02,6685.87,22,2185.15,2,29,1,0.6971
CLI000041,2025-06-01,55,8747.85,7104.13,28,2188.36,1,14,1,0.9346
CLI000041,2025-07-01,51,8343.91,6842.06,22,2413.38,2,28,2,0.8272
CLI000041,2025-08-01,46,7616.48,5884.65,20,2037.82,1,10,3,0.7627
CLI000041,2025-09-01,53,6636.1,7870.07,23,2619.21,2,20,1,0.7217
CLI000041,2025-10-01,53,7108.78,5863.06,15,2425.15,2,27,1,0.711
CLI000041,2025-11-01,51,8745.11,7610.79,19,3640.01,2,25,1,0.7905
CLI000041,2025-12-01,60,7773.89,8026.46,26,3616.29,2,35,1,0.8247
CLI000042,2025-01-01,72,2311.91,1655.57,45,581.4,0,57,0,0.9808
CLI000042,2025-02-01,63,1950.88,2197.81,32,983.5,1,58,0,0.9164
CLI000042,2025-03-01,64,3344.65,2221.67,38,997.7,0,39,1,1.0
CLI000042,2025-04-01,64,2234.33,1328.29,26,589.27,1,55,1,0.9047
CLI000042,2025-05-01,81,1968.84,2034.05,40,838.33,1,70,0,0.9435
CLI000042,2025-06-01,63,2678.63,2007.61,23,809.77,1,34,0,0.9022
CLI000042,2025-07-01,58,2816.3,1955.83,32,999.57,0,41,0,0.9499
CLI000042,2025-08-01,76,2798.43,2344.04,27,777.14,2,51,0,0.872
CLI000042,2025-09-01,67,2553.69,2154.74,30,1086.52,1,46,0,0.8606
CLI000042,2025-10-01,78,2312.91,1484.55,48,696.52,0,45,1,0.9545
CLI000042,2025-11-01,73,2474.24,1718.93,40,923.06,1,26,0,0.9342
CLI000042,2025-12-01,74,2825.81,2439.52,46,1067.54,0,22,0,0.9828
CLI000043,2025-01-01,23,2605.95,1319.98,5,243.35,1,7,2,0.4584
CLI000043,2025-02-01,22,2684.73,2234.63,4,413.75,2,8,3,0.4376
CLI000043,2025-03-01,21,2363.23,1742.36,5,344.34,2,3,5,0.4074
CLI000043,2025-04-01,23,3165.42,1591.39,2,303.08,2,7,3,0.1416
CLI000043,2025-05-01,22,2881.92,1755.3,2,217.49,3,7,3,0.1807
CLI000043,2025-06-01,26,2895.76,1754.92,6,237.95,2,11,2,0.5463
CLI000043,2025-07-01,23,1787.84,1452.14,3,269.34,2,10,3,0.2556
CLI000043,2025-08-01,18,2796.74,1956.31,5,351.91,1,2,3,0.5355
CLI000043,2025-09-01,23,2951.22,1692.37,5,226.31,2,5,3,0.3792
CLI000043,2025-10-01,25,2182.54,1881.15,4,344.82,3,3,5,0.254
CLI000043,2025-11-01,22,2189.01,1976.99,3,261.71,3,0,3,0.2782
CLI000043,2025-12-01,29,2402.34,2269.8,8,361.76,3,2,5,0.433
CLI000044,2025-01-01,55,10081.08,10228.62,28,1271.14,1,73,0,0.9448
CLI000044,2025-02-01,58,8583.33,10136.33,33,1842.86,0,52,0,0.9662
CLI000044,2025-03-01,57,10601.68,10834.87,34,1515.1,0,42,0,0.972
CLI000044,2025-04-01,54,11516.83,9215.53,28,1428.14,0,51,0,0.9942
CLI000044,2025-05-01,63,8871.35,9058.61,24,1292.04,0,68,0,0.9439
CLI000044,2025-06-01,60,10400.32,8537.57,27,1493.62,1,47,0,0.9466
CLI000044,2025-07-01,57,13429.46,9439.71,27,1323.64,0,43,0,0.9681
CLI000044,2025-08-01,59,12016.59,8733.28,24,1238.36,1,60,0,0.9278
CLI000044,2025-09-01,53,10371.08,10397.71,22,1612.29,0,51,0,0.9879
CLI000044,2025-10-01,58,11525.22,9004.81,28,1644.03,0,62,0,0.9535
CLI000044,2025-11-01,67,9212.53,9220.43,28,1130.89,0,52,0,0.976
CLI000044,2025-12-01,67,12706.69,10931.72,30,1393.33,0,37,0,0.9521
CLI000045,2025-01-01,74,3874.24,3771.62,42,730.57,1,57,0,0.9303
CLI000045,2025-02-01,74,4931.97,3499.34,28,782.32,1,26,1,0.9161
CLI000045,2025-03-01,89,4748.28,2845.64,38,630.22,1,43,0,0.9214
CLI000045,2025-04-01,87,4507.88,2841.27,33,519.62,1,45,1,0.9293
CLI000045,2025-05-01,83,5229.7,3622.33,32,762.71,1,51,1,0.9466
CLI000045,2025-06-01,80,4082.68,4005.98,34,768.26,1,46,0,0.9043
CLI000045,2025-07-01,91,3975.79,3677.26,48,657.85,1,42,0,0.9527
CLI000045,2025-08-01,79,4682.11,2656.03,39,475.09,0,52,0,0.9878
CLI000045,2025-09-01,79,3886.28,3063.46,50,570.99,0,25,0,0.9925
CLI000045,2025-10-01,77,5058.59,4193.82,33,636.71,1,33,0,0.9256
CLI000045,2025-11-01,80,5067.93,2406.47,45,559.02,1,53,0,0.9061
CLI000045,2025-12-01,96,4015.58,3818.26,48,823.64,0,44,0,0.9996
CLI000046,2025-01-01,88,5205.13,4584.92,50,667.06,1,23,1,0.9132
CLI000046,2025-02-01,89,5038.71,4501.92,38,490.77,0,39,0,0.9403
CLI000046,2025-03-01,78,5022.0,3584.99,33,466.42,0,45,0,1.0
CLI000046,2025-04-01,91,5467.49,3754.43,38,567.54,1,56,0,0.9256
CLI000046,2025-05-01,81,5162.37,4353.89,43,612.6,1,42,0,0.9435
CLI000046,2025-06-01,89,4826.99,4467.17,51,739.15,1,46,0,0.8851
CLI000046,2025-07-01,87,5156.47,3610.09,42,389.05,1,52,0,0.8979
CLI000046,2025-08-01,75,6036.0,4226.95,32,473.19,2,51,0,0.8753
CLI000046,2025-09-01,80,6154.56,3641.59,44,438.27,0,39,0,0.9636
CLI000046,2025-10-01,105,5016.63,3882.02,62,497.66,0,59,0,0.9924
CLI000046,2025-11-01,86,5307.3,4986.47,48,734.99,0,66,0,0.9704
CLI000046,2025-12-01,119,5064.46,4301.99,72,577.62,0,30,0,0.9897
CLI000047,2025-01-01,71,1824.24,2382.9,40,984.96,2,34,1,0.8591
CLI000047,2025-02-01,76,2803.58,2211.03,35,1115.49,3,22,1,0.7282
CLI000047,2025-03-01,81,2544.85,2506.11,45,1205.89,0,28,1,1.0
CLI000047,2025-04-01,80,2589.28,2170.96,25,821.48,3,32,1,0.6323
CLI000047,2025-05-01,84,2688.15,2226.53,33,914.16,6,22,1,0.6483
CLI000047,2025-06-01,67,2500.04,2150.78,26,1033.93,3,38,1,0.7625
CLI000047,2025-07-01,72,2527.42,2157.47,37,757.48,2,43,1,0.8211
CLI000047,2025-08-01,69,2654.04,2327.65,27,974.1,4,25,0,0.6301
CLI000047,2025-09-01,72,2583.77,2685.11,25,1192.01,3,34,0,0.7477
CLI000047,2025-10-01,76,1999.8,2643.7,49,968.05,0,36,1,1.0
CLI000047,2025-11-01,81,2130.3,2693.21,27,1236.89,3,38,1,0.8085
CLI000047,2025-12-01,80,2888.38,1882.17,40,774.75,2,25,1,0.7749
CLI000048,2025-01-01,98,1824.04,1233.48,49,136.14,0,56,0,1.0
CLI000048,2025-02-01,87,1945.04,1281.77,38,202.26,0,50,0,0.9625
CLI000048,2025-03-01,94,1887.95,1518.41,48,225.16,1,67,0,0.9644
CLI000048,2025-04-01,90,1525.11,1248.35,47,157.0,0,61,1,0.9516
CLI000048,2025-05-01,91,1780.99,1729.43,52,194.73,0,40,0,0.9765
CLI000048,2025-06-01,84,1938.56,1057.4,32,160.94,1,59,1,0.9288
CLI000048,2025-07-01,93,2144.9,1393.45,55,235.49,0,15,0,0.9826
CLI000048,2025-08-01,96,1776.87,1685.48,51,213.78,1,62,0,0.9227
CLI000048,2025-09-01,87,1692.29,1965.61,51,325.89,1,54,1,0.9504
CLI000048,2025-10-01,108,2165.04,1625.03,43,240.39,1,30,0,0.9615
CLI000048,2025-11-01,124,1838.57,1209.96,63,198.53,1,60,0,0.9735
CLI000048,2025-12-01,121,1909.38,1566.5,73,226.39,1,66,0,0.9353
CLI000049,2025-01-01,28,5002.9,3994.87,7,158.2,2,13,2,0.5791
CLI000049,2025-02-01,27,5003.93,2652.96,5,99.1,1,10,5,0.4327
CLI000049,2025-03-01,30,6102.76,3646.38,7,119.87,1,0,3,0.4637
CLI000049,2025-04-01,29,5217.72,2484.36,6,85.9,2,3,4,0.3195
CLI000049,2025-05-01,22,4433.38,3670.58,4,103.77,2,14,1,0.4098
CLI000049,2025-06-01,29,4523.53,3367.29,5,89.85,3,5,4,0.2697
CLI000049,2025-07-01,27,6519.88,3480.58,3,87.17,3,11,4,0.2041
CLI000049,2025-08-01,24,4791.1,3836.83,4,111.37,3,4,5,0.3041
CLI000049,2025-09-01,28,4780.76,4229.12,8,132.59,2,6,4,0.4487
CLI000049,2025-10-01,31,3857.88,4238.43,2,120.6,3,5,2,0.1766
CLI000049,2025-11-01,29,4654.5,4041.13,4,159.45,3,6,5,0.2692
CLI000049,2025-12-01,30,6143.3,4459.05,6,175.78,3,5,1,0.3823
CLI000050,2025-01-01,87,10344.19,14499.83,31,1115.94,3,39,0,0.7799
CLI000050,2025-02-01,72,14712.61,9611.23,27,529.5,1,27,1,0.7963
CLI000050,2025-03-01,61,15327.16,10329.99,28,611.15,3,19,0,0.7163
CLI000050,2025-04-01,69,17587.4,11702.95,25,678.52,2,0,1,0.8373
CLI000050,2025-05-01,80,16999.76,13419.45,37,895.87,3,32,1,0.7463
CLI000050,2025-06-01,59,14039.09,8273.97,35,700.33,0,15,2,1.0
CLI000050,2025-07-01,70,15113.3,9524.22,30,672.22,2,13,0,0.8173
CLI000050,2025-08-01,77,13372.33,12906.85,28,707.01,1,23,0,0.873
CLI000050,2025-09-01,64,14626.6,6143.28,22,492.98,3,31,0,0.7651
CLI000050,2025-10-01,77,15373.75,6977.14,39,571.3,2,19,1,0.8284
CLI000050,2025-11-01,78,16721.87,11353.95,23,870.47,4,14,0,0.7338
CLI000050,2025-12-01,78,16716.28,10774.45,29,761.35,4,15,1,0.7162
CLI000051,2025-01-01,98,9099.34,8608.24,53,2201.69,0,87,0,0.9736
CLI000051,2025-02-01,96,10630.02,7459.22,52,1609.01,0,65,1,0.9484
CLI000051,2025-03-01,96,8226.27,5775.17,40,1523.87,0,51,0,0.9836
CLI000051,2025-04-01,90,8306.37,8978.47,46,1895.33,0,59,0,0.9648
CLI000051,2025-05-01,98,9972.5,9630.17,62,2847.76,0,44,0,0.9834
CLI000051,2025-06-01,91,8706.93,7751.27,47,2078.96,0,51,0,0.9888
CLI000051,2025-07-01,127,11164.89,9949.12,76,2817.76,1,49,0,0.9507
CLI000051,2025-08-01,105,10939.24,7209.98,66,2343.02,0,46,0,0.9718
CLI000051,2025-09-01,97,8390.72,8535.66,55,2444.59,0,47,0,1.0
CLI000051,2025-10-01,84,11755.9,9509.88,40,3114.38,1,59,0,0.9309
CLI000051,2025-11-01,103,11477.1,7668.12,62,2385.69,0,71,0,0.9838
CLI000051,2025-12-01,126,9722.04,7504.12,56,1852.01,1,64,0,0.9722
CLI000052,2025-01-01,53,10488.42,6760.28,20,786.33,2,33,1,0.7887
CLI000052,2025-02-01,52,14071.89,10112.74,27,1346.53,1,32,2,0.9204
CLI000052,2025-03-01,58,9866.4,7609.65,27,873.8,1,8,0,0.773
CLI000052,2025-04-01,54,10874.08,6064.88,21,884.88,2,22,1,0.7427
CLI000052,2025-05-01,54,11504.37,10074.72,25,1095.67,1,17,0,0.8854
CLI000052,2025-06-01,47,14808.46,6205.91,23,785.94,1,8,0,0.7711
CLI000052,2025-07-01,53,9292.04,8014.79,25,1296.24,2,22,1,0.7663
CLI000052,2025-08-01,42,12176.06,8519.14,20,1072.3,1,18,0,0.7889
CLI000052,2025-09-01,54,10469.4,8216.78,16,976.49,3,13,0,0.6883
CLI000052,2025-10-01,64,12840.87,7142.17,29,800.32,1,42,0,0.9048
CLI000052,2025-11-01,55,10935.72,7811.07,27,1211.82,0,18,0,0.9855
CLI000052,2025-12-01,67,8413.45,5434.89,36,716.24,1,12,2,0.9412
CLI000053,2025-01-01,20,4886.32,2999.49,2,15.15,3,0,2,0.2175
CLI000053,2025-02-01,12,3855.22,2875.95,2,11.4,1,14,3,0.2973
CLI000053,2025-03-01,20,3807.07,3381.86,4,17.98,1,1,0,0.3013
CLI000053,2025-04-01,21,3629.27,2730.19,4,12.33,2,5,6,0.3176
CLI000053,2025-05-01,21,3355.46,2952.41,3,12.79,2,5,4,0.3301
CLI000053,2025-06-01,12,3624.77,3615.86,2,18.73,1,0,3,0.2894
CLI000053,2025-07-01,12,3955.02,3364.29,5,17.74,1,0,1,0.6393
CLI000053,2025-08-01,16,3914.28,2718.76,1,12.78,3,0,5,0.1695
CLI000053,2025-09-01,20,3489.71,2949.88,3,11.56,2,13,6,0.3329
CLI000053,2025-10-01,18,4413.38,3067.8,5,17.54,2,0,3,0.4338
CLI000053,2025-11-01,21,3563.61,2601.43,4,11.96,1,9,3,0.4405
CLI000053,2025-12-01,24,4434.02,3803.61,3,15.87,3,14,1,0.1808
CLI000054,2025-01-01,36,2043.84,1491.18,3,202.59,3,11,4,0.185
CLI000054,2025-02-01,33,1690.56,1636.11,9,181.85,3,0,3,0.5228
CLI000054,2025-03-01,27,2002.23,1507.77,5,190.35,2,4,7,0.2955
CLI000054,2025-04-01,35,1775.77,1313.85,8,191.68,2,0,2,0.422
CLI000054,2025-05-01,34,1987.39,971.47,7,120.07,2,3,7,0.4535
CLI000054,2025-06-01,34,1871.14,1232.39,9,144.35,3,6,5,0.4749
CLI000054,2025-07-01,32,1855.41,1098.36,4,120.25,2,7,4,0.2215
CLI000054,2025-08-01,29,1811.51,1501.54,9,140.75,3,6,2,0.4805
CLI000054,2025-09-01,34,1884.16,1560.5,2,211.34,4,13,5,0.0953
CLI000054,2025-10-01,29,1932.87,807.75,10,104.35,1,9,7,0.7176
CLI000054,2025-11-01,34,1867.57,1216.4,7,141.39,1,9,5,0.5114
CLI000054,2025-12-01,41,1801.03,1355.37,13,178.86,3,6,3,0.4944
CLI000055,2025-01-01,15,3961.55,1676.86,3,291.63,2,8,2,0.3801
CLI000055,2025-02-01,13,3511.53,2472.46,3,398.27,1,4,1,0.4252
CLI000055,2025-03-01,14,3246.42,2157.89,3,287.44,1,11,2,0.3945
CLI000055,2025-04-01,12,4031.96,2346.24,2,471.05,1,3,4,0.229
CLI000055,2025-05-01,16,3185.49,2333.97,4,395.28,1,3,3,0.4955
CLI000055,2025-06-01,14,3428.15,2267.12,3,407.43,1,8,1,0.5339
CLI000055,2025-07-01,17,3418.35,2594.76,3,481.55,1,0,4,0.3544
CLI000055,2025-08-01,16,4247.23,1911.99,1,337.43,3,8,5,0.068
